web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,V_1,V_2,V_3,V_4-src
"1732819710-167","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente terrain 225m² à Diass(Mbour)","https://www.dakarvente.com/annonce-6748-vente-terrain-225m-diassmbour.html","Vente terrain 225m² à Diass(Mbour)","2.500.000  FCFA","Mbour","media/annonces/pics/314513a20a05bf18d0f76756844283b9.jpg"
"1732819717-168","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain","https://www.dakarvente.com/annonce-6756-terrain.html","Terrain","1.100.000  FCFA","Lac rose","img/nophoto.png"
"1732819723-169","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain de 225m carrés","https://www.dakarvente.com/annonce-6807-terrain-de-225m-carrs.html","Terrain de 225m carrés","200.000  FCFA","Thiès","img/nophoto.png"
"1732819733-170","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 300 m2 TF à Saly","https://www.dakarvente.com/annonce-6891-terrain-300-m2-tf-saly.html","Terrain 300 m2 TF à Saly","17.000.000  FCFA","Saly","media/annonces/pics/d2a14fd79b7a19cc14370b5e7a397100.png"
"1732819740-171","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain  Lac Rose","https://www.dakarvente.com/annonce-6896-terrain-lac-rose.html","Terrain  Lac Rose","5.000.000  FCFA","Lac rose","media/annonces/pics/ecb76c51f18149f2d74ae074a4b29044.jpg"
"1732819748-172","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 400 m2 Saly niakhniakhal","https://www.dakarvente.com/annonce-6974-terrain-400-m2-saly-niakhniakhal.html","Terrain 400 m2  Saly niakhniakhal","17.000.000  FCFA","Saly","media/annonces/pics/9fa3f081a128b2ee4f3c9af89faf42ca.png"
"1732819756-173","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain de 500m2","https://www.dakarvente.com/annonce-7009-terrain-a-vendre-avec-constrcution-r-2-inacheve-a-goumel-a-10mn-de-la-ville.html","Terrain de 500m2","30.000.000  FCFA","Ziguinchor","media/annonces/pics/c9b2088133d1ef8ebc2c4fb3fcd9d595.jpg"
"1732819761-174","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente terrain 195 m² - Mermoz Sacré Coeur","https://www.dakarvente.com/annonce-7047-vente-terrain-195-m-mermoz-sacr-coeur.html","Vente terrain 195 m² - Mermoz Sacré Coeur","1.200.000  FCFA","Mermoz","media/annonces/pics/4b15cc916f793523865c46300bfa6548.jpg"
"1732819769-175","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrains de 150m2","https://www.dakarvente.com/annonce-7063-terrains.html","Terrains de 150m2","1.500.000  FCFA","Dakar","img/nophoto.png"
"1732819775-176","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 300 m2 à Saly carrefour","https://www.dakarvente.com/annonce-7080-terrain-300-m2-saly-carrefour.html","Terrain 300 m2 à Saly carrefour","9.000.000  FCFA","Saly","media/annonces/pics/576758722f906883389824b3917a2702.png"
"1732819784-177","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente de Terrain au Lac rose","https://www.dakarvente.com/annonce-7088-vente-de-terrain-au-lac-rose.html","Vente de Terrain au Lac rose","2.000.000  FCFA","Dakar","media/annonces/pics/aedd0f7077e9391f63970e5031c97636.jpg"
"1732819790-178","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 150m2 Tivaoune Peul","https://www.dakarvente.com/annonce-7123-terrain-150m2-tivaoune-peul.html","Terrain 150m2 Tivaoune Peul","3.000.000  FCFA","Lac rose","media/annonces/pics/31e89a16654703d60fdd2c5715ba0523.jpg"
"1732819799-179","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Titre foncier aux  Almadies","https://www.dakarvente.com/annonce-7194-tf-aux-almadies.html","Titre foncier aux  Almadies","110.000.000  FCFA","Almadies","media/annonces/pics/1930a7d766e619bb9b6cb540ff5cabad.jpg"
"1732819806-180","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 2000 m2 Saly velinguara","https://www.dakarvente.com/annonce-7195-terrain-2000-m2-saly-velinguara.html","Terrain 2000 m2  Saly velinguara","45.000.000  FCFA","Saly","media/annonces/pics/2eecf7a5e4460b634ccfbd8bd9233788.png"
"1732819812-181","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 300 m2 à Saly Joseph","https://www.dakarvente.com/annonce-7218-terrain-300-m2-saly-joseph.html","Terrain 300 m2 à Saly Joseph","7.000.000  FCFA","Saly","media/annonces/pics/661a820e86b05909ee7de60cb514014d.png"
"1732819822-182","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 500m2 bord de mer saly","https://www.dakarvente.com/annonce-7224-terrain-500m2-bord-de-mer-saly.html","Terrain 500m2 bord de mer saly","35.000.000  FCFA","Saly","media/annonces/pics/e64bdd1fed0456bd3a89894d382f6449.png"
"1732819829-183","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","terrain Nianing","https://www.dakarvente.com/annonce-7302-terrain-nianing.html","terrain Nianing","","Saly","img/nophoto.png"
"1732819834-184","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente Terrain a Zac Mbao Dakar","https://www.dakarvente.com/annonce-7445-vente-terrain-a-zac-mbao-dakar.html","Vente Terrain a Zac Mbao Dakar","15.000.000  FCFA","Mbao","media/annonces/pics/c2673ef1a63b8405e65d81b1681d8749.jpg"
"1732819841-185","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 800 M2 Fatou salam (Mboro)","https://www.dakarvente.com/annonce-7473-terrain-800-m2-fatou-salam-mboro.html","Terrain 800 M2 Fatou salam (Mboro)","11.000.000  FCFA","Thiès","img/nophoto.png"
"1732819853-186","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain 300 m2 bail saly","https://www.dakarvente.com/annonce-7480-terrain-300-m2-bail-saly.html","Terrain 300 m2 bail  saly","10.000.000  FCFA","Saly","media/annonces/pics/098da93d5fd8dc3f3a90e14dc107c57f.png"
"1732819866-187","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","A vendre un terrain commercial à Mbao","https://www.dakarvente.com/annonce-7519-a-vendre-un-terrain-commercial-mbao.html","A vendre un terrain commercial à Mbao","45.000.000  FCFA","Mbao","media/annonces/pics/986ec3f804ccb32d52fe8e04e3ecfcf1.jpg"
"1732819874-188","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","A vendre un terrain aux Maristes","https://www.dakarvente.com/annonce-7520-a-vendre-un-terrain-aux-maristes.html","A vendre un terrain aux Maristes","45.000.000  FCFA","Maristes","media/annonces/pics/a9c25c6844d1736e84492e9a7a9e1dc8.jpg"
"1732819880-189","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente Terrain 400 m2 - Diass","https://www.dakarvente.com/annonce-7604-vente-terrain-400-m2-diass.html","Vente Terrain 400 m2 - Diass","1.500.000  FCFA","Diamniadio","media/annonces/pics/699c563bee13e0df686d5262c17efc89.jpg"
"1732819899-190","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain Yoff cité Sicap","https://www.dakarvente.com/annonce-7617-terrain-yoff-cit-sicap.html","Terrain Yoff cité Sicap","73.000.000  FCFA","Yoff","media/annonces/pics/eee3f4fcc84a11bcca06c7c064b800fc.png"
"1732819904-191","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain Lac Rose","https://www.dakarvente.com/annonce-7618-terrain-lac-rose.html","Terrain Lac Rose","","Rufisque","media/annonces/pics/e2cbd990eded8b3e15a72f279cb80d95.jpg"
"1732819910-192","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain Tivaouane Peulh","https://www.dakarvente.com/annonce-7619-terrain-tivaouane-peulh.html","Terrain Tivaouane Peulh","","Keur Massar","media/annonces/pics/117df6e67fd4ad84dc5d1613f7a3f827.jpg"
"1732819915-193","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain à Vendre à Almadie 2","https://www.dakarvente.com/annonce-7659-terrain-vendre-almadie-2.html","Terrain à Vendre à Almadie 2","14.000.000  FCFA","Rufisque","media/annonces/pics/84e600bf447abaf8885c5767667d9c45.jpg"
"1732819923-194","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente terrains 700m2 - Almadie","https://www.dakarvente.com/annonce-7668-vente-terrains-700m2-almadie.html","Vente terrains 700m2 - Almadie","800.000  FCFA","Almadies","media/annonces/pics/e45fc7f6573075dea99501630eff4b3c.jpg"
"1732819930-195","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","terrain à vendre","https://www.dakarvente.com/annonce-7677-terrain-vendre.html","terrain à vendre","1.200.000  FCFA","Saint Louis","img/nophoto.png"
"1732819938-196","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrain à vendre de 716m2 angle","https://www.dakarvente.com/annonce-7713-terrain-vendre-de-716m2-angle.html","Terrain à vendre de 716m2 angle","300.000.000  FCFA","Golf","media/annonces/pics/1e384cd87cc735801ee6973427c86614.jpg"
"1732819945-197","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente terrains 3 lots - Lac Rose En ligne","https://www.dakarvente.com/annonce-7717-vente-terrains-3-lots-lac-rose-en-ligne.html","Vente terrains 3 lots - Lac Rose En ligne","10  FCFA","Lac rose","media/annonces/pics/3829fe7c88c4a07ebb4d31e5e030abbc.jpg"
"1732819956-198","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrains à vendre 200m2","https://www.dakarvente.com/annonce-7786-terrains-vendre-200m2.html","Terrains à vendre 200m2","54.700.000  FCFA","Yoff","media/annonces/pics/27bd3095b645b8e4ca4eea01e17d2168.jpg"
"1732819966-199","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Terrains à vendre 200m2","https://www.dakarvente.com/annonce-7787-terrains-vendre-200m2.html","Terrains à vendre 200m2","54.700.000  FCFA","Yoff","media/annonces/pics/e3d5aa5f06ca19921564604c3416837e.jpg"
"1732819976-200","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","VENTE DE TERRAIN","https://www.dakarvente.com/annonce-7815-vente-de-terrain.html","VENTE DE TERRAIN","","Almadies","media/annonces/pics/571c88632ae206a805c4b30639fadf1d.png"
"1732819986-201","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","VENTE DE TERRAIN","https://www.dakarvente.com/annonce-7817-vente-de-terrain.html","VENTE DE TERRAIN","","Dakar","media/annonces/pics/440e0e5336211d4069eb18be085c63cf.png"
"1732819993-202","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","VENTE D'UN RANCH","https://www.dakarvente.com/annonce-7823-vente-d-un-ranch.html","VENTE D'UN RANCH","165.000.000  FCFA","Touba","media/annonces/pics/9019d3641f2976cee1461aa95011cbfd.jpg"
"1732819999-203","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=51","Vente Terrains 195 m2 - Sotrac Mermoz","https://www.dakarvente.com/annonce-7840-vente-terrains-195-m2-sotrac-mermoz.html","Vente Terrains 195 m2 - Sotrac Mermoz","1.200.000  FCFA","Mermoz","media/annonces/pics/5c9aa7ea114459f0079be637fed0f34d.jpg"
"1732820027-204","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrain 10000 m² - Lac Rose","https://www.dakarvente.com/annonce-7851-vente-terrain-10000-m-lac-rose.html","Vente terrain 10000 m² - Lac Rose","14.000  FCFA","Lac rose","media/annonces/pics/d27569d81e1a5884e126fee234914a4a.jpg"
"1732820035-205","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain à vendre aux Almadies","https://www.dakarvente.com/annonce-7852-terrain-vendre-aux-almadies.html","Terrain à vendre aux Almadies","500.000.000  FCFA","Almadies","media/annonces/pics/620f0064552faadb5d2f1268a566557d.jpeg"
"1732820041-206","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","terrain a vendre ouest foire","https://www.dakarvente.com/annonce-7920-terrain-a-vendre-ouest-foire.html","terrain a vendre ouest foire","50.000.000  FCFA","Ouest Foire","media/annonces/pics/ca693bbd9a972c3bd39491401a6cc3b6.jpg"
"1732820047-207","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain TF à vendre près de Sedima","https://www.dakarvente.com/annonce-7949-terrain-tf-vendre-prs-de-sedima.html","Terrain TF à vendre près de Sedima","12.000.000  FCFA","Keur Massar","media/annonces/pics/46c5c575c9721fc28e73c1ac4a5a5753.jpg"
"1732820053-208","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain à Vendre 225m² Légèrement discutable.","https://www.dakarvente.com/annonce-7955-terrain-vendre-225m-lgrement-discutable.html","Terrain à Vendre 225m² Légèrement discutable.","2.000.000  FCFA","Diamniadio","media/annonces/pics/278f6f18b3b16c844dcf6b8e419cdd72.jpg"
"1732820065-209","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain 780 m2 à Saly","https://www.dakarvente.com/annonce-7960-terrain-780-m2-saly.html","Terrain 780 m2 à Saly","15.000.000  FCFA","Saly","media/annonces/pics/70bd86e4042cfb2bb581c1c42b534a70.png"
"1732820070-210","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrain 205 - Ouest foire","https://www.dakarvente.com/annonce-7990-vente-terrain-205-ouest-foire.html","Vente terrain 205 - Ouest foire","50.000.000  FCFA","Ouest Foire","media/annonces/pics/e13e73be1ea9799a15be87fa0cb5d5ba.jpg"
"1732820076-211","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrain 716 m2","https://www.dakarvente.com/annonce-8004-vente-terrain-716-m2.html","Vente terrain 716 m2","300.000.000  FCFA","Plateau","media/annonces/pics/18018a2d0535e3246304c85659fdaa5c.jpg"
"1732820082-212","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 3 lots - Mac rose","https://www.dakarvente.com/annonce-8010-vente-terrains-3-lots-mac-rose.html","Vente terrains 3 lots - Mac rose","4.000.000  FCFA","Lac rose","media/annonces/pics/4eac5b334b6f78b33e1fddf89a0783ed.jpg"
"1732820093-213","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente Terrains 225m2 - Diass","https://www.dakarvente.com/annonce-8021-vente-terrains-225m2-diass.html","Vente Terrains 225m2 - Diass","1.700.000  FCFA","Diamniadio","media/annonces/pics/b53bc746ce5fd5d31370e643521d9317.jpg"
"1732820097-214","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 700m² - Almadies","https://www.dakarvente.com/annonce-8026-vente-terrains-700m-almadies.html","Vente terrains 700m² - Almadies","800.000  FCFA","Almadies","media/annonces/pics/424144614bdfa5aa8703847cbeda81e4.jpg"
"1732820102-215","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 700m² - Almadies","https://www.dakarvente.com/annonce-8027-vente-terrains-700m-almadies.html","Vente terrains 700m² - Almadies","800.000  FCFA","Almadies","media/annonces/pics/1ce065ad5764a3298577e5a3d3e6c76f.jpg"
"1732820110-216","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente Terrains 195 m2 - Sotrac Mermoz","https://www.dakarvente.com/annonce-8035-vente-terrains-195-m2-sotrac-mermoz.html","Vente Terrains 195 m2 -  Sotrac Mermoz","1.200.000  FCFA","Mermoz","media/annonces/pics/a396cbb4098de2270b33be9c9f6fa18e.jpg"
"1732820118-217","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente de Terrains","https://www.dakarvente.com/annonce-8048-vente-de-terrains.html","Vente de Terrains","15.000.000  FCFA","Rufisque","media/annonces/pics/d9c9840b5c0175ac1d6d9870a75115d5.jpg"
"1732820126-218","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 150m² - Cité Apix 2","https://www.dakarvente.com/annonce-8049-vente-terrains-150m-cit-apix-2.html","Vente terrains 150m² - Cité Apix 2","50.000.000  FCFA","Cité avion","media/annonces/pics/80144ff493b6d8428888ecfae26f49a4.jpg"
"1732820132-219","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrain 10000 m² - Lac Rose En ligne","https://www.dakarvente.com/annonce-8054-vente-terrain-10000-m-lac-rose-en-ligne.html","Vente terrain 10000 m² - Lac Rose En ligne","14.000  FCFA","Lac rose","media/annonces/pics/fb82cd99347ab929f658b08009660130.jpg"
"1732820143-220","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain à vendre sur Saly Vélingara","https://www.dakarvente.com/annonce-8075-terrain-vendre-sur-saly-vlingara.html","Terrain à vendre sur Saly Vélingara","","Saly","media/annonces/pics/55a5a938f217f12826c3a48aa0a660d0.jpg"
"1732820152-221","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain à Vendre","https://www.dakarvente.com/annonce-8121-terrain-vendre.html","Terrain à Vendre","300.000.000  FCFA","Dakar","media/annonces/pics/d4ca8c842d7f8a6211168472963b6d98.png"
"1732820161-222","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain à Vendre 150m² TF à Diamniadio.","https://www.dakarvente.com/annonce-8183-terrain-vendre-150m-tf-diamniadio.html","Terrain à Vendre 150m² TF à Diamniadio.","5.000.000  FCFA","Diamniadio","media/annonces/pics/e1d049b2106773ca547b82701718867f.jpg"
"1732820173-223","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain 500 m2 Saly bord de mer","https://www.dakarvente.com/annonce-8207-terrain-500-m2-saly-bord-de-mer.html","Terrain 500 m2 Saly bord de mer","35.000.000  FCFA","Saly","media/annonces/pics/a8432f99677b93e343619d306054ec9c.png"
"1732820181-224","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain 300 m2 Mbour bord de mer","https://www.dakarvente.com/annonce-8211-terrain-300-m2-mbour-bord-de-mer.html","Terrain 300 m2 Mbour bord de mer","17.000.000  FCFA","Mbour","media/annonces/pics/4c51ec54902689dcfabca1b360308fb5.png"
"1732820188-225","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente de Terrain à saly Niakhniakhal","https://www.dakarvente.com/annonce-8223-vente-de-terrain-saly-niakhniakhal.html","Vente de Terrain à saly Niakhniakhal","45.000.000  FCFA","Saly","media/annonces/pics/bbaa0d04943f54880b68908e6ebfd89e.jpg"
"1732820192-226","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente de Terrain à saly Niakhniakhal","https://www.dakarvente.com/annonce-8225-vente-de-terrain-saly-niakhniakhal.html","Vente de Terrain à  saly Niakhniakhal","45.000.000  FCFA","Saly",""
"1732820210-227","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain en vente sur Saly","https://www.dakarvente.com/annonce-8238-terrain-en-vente-sur-saly.html","Terrain en vente sur Saly","","Saly","media/annonces/pics/1ead7127ab30e43cca37c4a54f14c96d.png"
"1732820237-228","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain en vente sur saly","https://www.dakarvente.com/annonce-8247-terrain-en-vente-sur-saly.html","Terrain en vente sur  saly","28.000.000  FCFA","Saly","media/annonces/pics/f45e61e8f0310d9222ffa06b3b8ff912.jpg"
"1732820254-229","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain de 600 m² à vendre sur saly","https://www.dakarvente.com/annonce-8249-terrain-de-600-m-vendre-sur-saly.html","Terrain de 600 m² à vendre sur saly","30.000.000  FCFA","Saly","media/annonces/pics/46dcd8b384ae208931d69448825fa9b7.png"
"1732820260-230","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain 300 m2 entrée Mbour","https://www.dakarvente.com/annonce-8266-terrain-300-m2-entre-mbour.html","Terrain 300 m2 entrée Mbour","7.000.000  FCFA","Mbour","media/annonces/pics/0358d67ff3fe11997d624318d4adcd77.png"
"1732820268-231","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrains en vente sur Malicounda (mbour)","https://www.dakarvente.com/annonce-8298-terrains-en-vente-sur-malicounda-mbour.html","Terrains en vente sur Malicounda (mbour)","12.000.000  FCFA","Mbour","media/annonces/pics/87eb331f708002359cc3d7344c318b1b.jpg"
"1732820274-232","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain à vendre en face du golf de saly","https://www.dakarvente.com/annonce-8299-terrain-vendre-en-face-du-golf-de-saly.html","Terrain à vendre en face du golf de saly","20.000.000  FCFA","Saly","media/annonces/pics/61a13201511b359e9d770e1c08938f00.png"
"1732820280-233","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente Terrain 205 m2 - Ouest foire","https://www.dakarvente.com/annonce-8305-vente-terrain-205-m2-ouest-foire.html","Vente Terrain 205 m2 - Ouest foire","50.000.000  FCFA","Ouest Foire","media/annonces/pics/c8c9a51cbd2b6ca594b077ba227298bb.jpg"
"1732820285-234","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente ranch 2 ha- Toubab dialao","https://www.dakarvente.com/annonce-8323-vente-ranch-2-ha-toubab-dialao.html","Vente ranch 2 ha- Toubab dialao","155.000.000  FCFA","Diamniadio","media/annonces/pics/54e3ffff19444405e6dcc440c9b73814.jpg"
"1732820293-235","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 716 mm2 - Ngor","https://www.dakarvente.com/annonce-8329-vente-terrains-716-mm2-ngor.html","Vente terrains 716 mm2 - Ngor","300.000.000  FCFA","Ngor","media/annonces/pics/c4d8e88bbd00848ea33d1830170a6270.jpg"
"1732820299-236","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrains à vendre sur Warang, Mbour","https://www.dakarvente.com/annonce-8362-terrains-vendre-sur-warang-mbour.html","Terrains à vendre sur Warang, Mbour","","Mbour","media/annonces/pics/3b68b58ffd927046da20e6f527110167.png"
"1732820309-237","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Terrain de 300 m² à vendre sur Warang","https://www.dakarvente.com/annonce-8363-terrain-de-300-m-vendre-sur-warang.html","Terrain de 300 m² à vendre sur Warang","14.000.000  FCFA","Mbour","media/annonces/pics/eb2ca1dcf3cc7de8b49e2806e3371888.png"
"1732820319-238","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 150m² - lac rose","https://www.dakarvente.com/annonce-8364-vente-terrains-150m-lac-rose.html","Vente terrains 150m² -  lac rose","4.000.000  FCFA","Lac rose","media/annonces/pics/c90631890be02e6e6bac888c69e5b047.jpg"
"1732820326-239","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 150 m² - Cité Apix 2","https://www.dakarvente.com/annonce-8440-vente-terrains-150-m-cit-apix-2.html","Vente terrains 150 m² - Cité Apix 2","50.000.000  FCFA","Rufisque","media/annonces/pics/838f6ea86e7be9630e96b59a3e904dc7.jpg"
"1732820333-240","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente Terrains 195 m2 - Sotrac Mermoz","https://www.dakarvente.com/annonce-8441-vente-terrains-195-m2-sotrac-mermoz.html","Vente Terrains 195 m2 - Sotrac Mermoz","1.200.000  FCFA","Mermoz","media/annonces/pics/91dddc6f68dbcfb2ea730516b1b7997d.jpg"
"1732820341-241","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrain 300 m² - Almadies","https://www.dakarvente.com/annonce-8443-vente-terrain-300-m-almadies.html","Vente terrain 300 m² - Almadies","95.000.000  FCFA","Almadies","media/annonces/pics/9050228ce0dc0fbb89194f03dcb94122.jpg"
"1732820351-242","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente Terrains 150m2 - Lac rose","https://www.dakarvente.com/annonce-8444-vente-terrains-150m2-lac-rose.html","Vente Terrains 150m2 -  Lac rose","4.000.000  FCFA","Lac rose","media/annonces/pics/ce52b028f6303143b08aa3f704c57dfd.jpg"
"1732820362-243","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=50","Vente terrains 700 m² - Almadies","https://www.dakarvente.com/annonce-8446-vente-terrains-700-m-almadies.html","Vente terrains 700 m² - Almadies","","Mermoz","media/annonces/pics/b985a2d8d252713aac35ec7a2ae71232.jpg"
"1732820388-244","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente Terrains 225m² - Diass","https://www.dakarvente.com/annonce-8447-vente-terrains-225m-diass.html","Vente Terrains 225m² - Diass","1.700.000  FCFA","Diamniadio","media/annonces/pics/2ecbc9cd66c385d74058adec8aa99c1c.jpeg"
"1732820395-245","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 300 m² à vendre sur Saly","https://www.dakarvente.com/annonce-8449-terrain-de-300-m-vendre-sur-saly.html","Terrain de 300 m² à vendre sur  Saly","20.000.000  FCFA","Saly","media/annonces/pics/52faae5dbf38b00670636d33ccca6024.png"
"1732820399-246","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente","https://www.dakarvente.com/annonce-8450-vente.html","Vente","3.000.000  FCFA","Ziguinchor","img/nophoto.png"
"1732820405-247","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 300 m² à vendre sur Somone","https://www.dakarvente.com/annonce-8451-terrain-de-300-m-vendre-sur-somone.html","Terrain de 300 m² à vendre sur Somone","20.000.000  FCFA","Somone","media/annonces/pics/b869abc2ba9ff1c633ffe7ce82f85e73.png"
"1732820413-248","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain 225m² près du péage de Diass - Prix non négociable","https://www.dakarvente.com/annonce-8470-terrain-225m-prs-du-page-de-diass-prix-non-ngociable.html","Terrain 225m² près du péage de Diass - Prix non négociable","1.700.000  FCFA","Sébikotane","media/annonces/pics/28af280e3a61211dd5cb3c723f9b0263.jpg"
"1732820421-249","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrains 700 m² - Almadies","https://www.dakarvente.com/annonce-8474-vente-terrains-700-m-almadies.html","Vente terrains 700 m² - Almadies","800.000  FCFA","Almadies","media/annonces/pics/8bc32edd71466455f3b3a14c2f01f852.jpg"
"1732820426-250","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente de Terrains","https://www.dakarvente.com/annonce-8493-vente-de-terrains.html","Vente de Terrains","1.800.000  FCFA","Diamniadio","media/annonces/pics/aef508e52e65b73a3f8f78b6a432d8ee.jpg"
